
-32.0,24.0,474.0
-46.0,70.0,512.0
-80.0,94.0,520.0
-96.0,56.0,522.0
-106.0,56.0,656.0
-16.0,78.0,768.0
80.0,-8.0,918.0
114.0,-14.0,990.0
270.0,-134.0,1212.0
420.0,-202.0,1346.0
520.0,-168.0,1498.0
596.0,-182.0,1630.0
578.0,-166.0,1566.0
486.0,-64.0,1470.0
410.0,-98.0,1346.0
258.0,-82.0,1182.0
204.0,-134.0,1002.0
134.0,-126.0,858.0
70.0,-78.0,794.0
64.0,-132.0,750.0
16.0,-12.0,670.0
-0.0,-66.0,602.0
-34.0,-48.0,690.0
-100.0,28.0,696.0
-84.0,-70.0,732.0
-86.0,-68.0,772.0
-130.0,-42.0,820.0
-96.0,-18.0,886.0
-92.0,10.0,954.0
-,-,-
-64.0,-18.0,962.0
-52.0,-22.0,964.0
-56.0,-32.0,964.0
-44.0,-34.0,970.0
-62.0,-44.0,978.0
-36.0,-38.0,978.0
-52.0,-38.0,970.0
-38.0,-32.0,956.0
-20.0,-24.0,806.0
-52.0,72.0,376.0
-56.0,94.0,-200.0
134.0,-38.0,-224.0
262.0,-0.0,276.0
478.0,132.0,1234.0
594.0,372.0,1982.0
688.0,558.0,2588.0
628.0,546.0,2588.0
484.0,476.0,2152.0
380.0,308.0,1602.0
272.0,178.0,948.0
164.0,88.0,208.0
320.0,-202.0,-192.0
264.0,-228.0,-464.0
112.0,-106.0,-464.0
48.0,-62.0,-280.0
-38.0,134.0,66.0
16.0,152.0,772.0
340.0,124.0,1568.0
658.0,54.0,2204.0
802.0,44.0,2646.0
626.0,80.0,2406.0
414.0,186.0,2078.0
516.0,-84.0,1676.0
278.0,-6.0,904.0
210.0,-182.0,514.0
162.0,-268.0,126.0
98.0,-382.0,122.0
-186.0,-48.0,232.0
-104.0,-140.0,490.0
-114.0,-52.0,694.0
-140.0,04.0,826.0
-184.0,14.0,934.0
-186.0,08.0,1008.0
-182.0,-28.0,1014.0
-156.0,-36.0,1038.0
-136.0,-28.0,994.0
-140.0,-52.0,978.0
-144.0,-72.0,974.0
-152.0,-52.0,950.0
-150.0,-64.0,924.0
-142.0,-50.0,922.0
-144.0,-48.0,954.0
-156.0,-38.0,942.0
-128.0,-38.0,974.0
-142.0,-46.0,974.0
-140.0,-78.0,944.0
-148.0,-66.0,924.0
-148.0,-54.0,946.0
-110.0,-104.0,946.0
-152.0,-38.0,942.0
-142.0,-18.0,982.0
-144.0,-66.0,906.0
-164.0,-34.0,956.0
-88.0,-90.0,1044.0
-,-,-
-112.0,-74.0,954.0
-84.0,-88.0,974.0
-78.0,-78.0,956.0
-102.0,-66.0,968.0
-70.0,-82.0,982.0
-110.0,-64.0,958.0
-76.0,-74.0,990.0
-80.0,-76.0,970.0
-94.0,-56.0,904.0
-60.0,-48.0,768.0
-52.0,-6.0,492.0
06.0,-58.0,138.0
74.0,-70.0,-102.0
100.0,-46.0,-170.0
204.0,194.0,406.0
350.0,330.0,1472.0
298.0,478.0,2266.0
564.0,534.0,2824.0
708.0,526.0,2756.0
592.0,394.0,2260.0
436.0,168.0,1458.0
414.0,-60.0,866.0
178.0,-2.0,196.0
66.0,-48.0,-222.0
94.0,-56.0,-318.0
-80.0,06.0,-492.0
-46.0,02.0,-416.0
-86.0,38.0,-78.0
24.0,-136.0,428.0
350.0,-62.0,1358.0
842.0,20.0,2238.0
1180.0,142.0,2758.0
956.0,214.0,2512.0
724.0,148.0,1894.0
466.0,54.0,1278.0
268.0,-184.0,516.0
36.0,-208.0,212.0
46.0,-306.0,186.0
-86.0,-228.0,282.0
-142.0,-202.0,468.0
-42.0,-200.0,626.0
-96.0,-136.0,746.0
-84.0,-140.0,866.0
-90.0,-110.0,980.0
-116.0,-94.0,998.0
-104.0,-106.0,1046.0
-88.0,-110.0,1042.0
-144.0,-78.0,988.0
-124.0,-70.0,972.0
-98.0,-86.0,954.0
-144.0,-24.0,928.0
-142.0,-32.0,926.0
-114.0,-54.0,960.0
-158.0,-20.0,948.0
-140.0,-34.0,958.0
-128.0,-8.0,968.0
-122.0,-4.0,946.0
-136.0,-22.0,942.0
-118.0,-34.0,940.0
-112.0,-16.0,944.0
-124.0,-36.0,944.0
-112.0,-26.0,966.0
-104.0,-16.0,980.0
-90.0,-28.0,984.0
-,-,-
-44.0,-50.0,966.0
-42.0,-46.0,986.0
-56.0,-42.0,978.0
-52.0,-58.0,990.0
-44.0,-74.0,986.0
-56.0,-56.0,960.0
-76.0,-42.0,922.0
-14.0,-30.0,780.0
-72.0,08.0,380.0
-100.0,34.0,24.0
46.0,30.0,-60.0
124.0,124.0,132.0
522.0,182.0,1134.0
606.0,398.0,1850.0
686.0,470.0,2392.0
726.0,418.0,2532.0
612.0,338.0,2242.0
610.0,164.0,1758.0
476.0,46.0,1188.0
268.0,70.0,522.0
208.0,-50.0,28.0
208.0,-148.0,-334.0
76.0,-128.0,-520.0
-38.0,-40.0,-396.0
-64.0,30.0,-104.0
04.0,140.0,346.0
202.0,80.0,1076.0
600.0,166.0,1660.0
924.0,158.0,2416.0
1204.0,-106.0,2454.0
812.0,-90.0,2144.0
698.0,-260.0,1712.0
460.0,-292.0,1162.0
124.0,-252.0,504.0
80.0,-234.0,252.0
42.0,-194.0,220.0
-118.0,-92.0,162.0
48.0,-158.0,506.0
32.0,-80.0,710.0
-62.0,06.0,778.0
-22.0,-14.0,944.0
-66.0,-14.0,990.0
-124.0,-22.0,992.0
-54.0,-38.0,1082.0
-64.0,-16.0,1058.0
-58.0,02.0,1002.0
-64.0,-20.0,978.0
-80.0,-22.0,934.0
-60.0,-28.0,916.0
-54.0,-34.0,948.0
-84.0,04.0,940.0
-68.0,12.0,976.0
-10.0,-18.0,998.0
-36.0,-26.0,966.0
-10.0,-32.0,980.0
-20.0,-42.0,970.0
-76.0,-24.0,922.0
-30.0,-32.0,958.0
-62.0,-0.0,948.0
-40.0,06.0,932.0
-12.0,-32.0,978.0
-20.0,-36.0,970.0
-70.0,-24.0,948.0
-48.0,-30.0,962.0
-,-,-
-54.0,-30.0,966.0
-52.0,-28.0,972.0
-78.0,-16.0,964.0
-36.0,-32.0,976.0
-32.0,-42.0,984.0
-46.0,-24.0,956.0
-58.0,-26.0,938.0
-24.0,-28.0,858.0
12.0,28.0,556.0
66.0,54.0,126.0
-32.0,74.0,-90.0
-10.0,80.0,26.0
276.0,168.0,702.0
564.0,284.0,1608.0
666.0,458.0,2334.0
692.0,538.0,2604.0
708.0,464.0,2406.0
546.0,320.0,1924.0
400.0,80.0,1220.0
156.0,-20.0,544.0
88.0,-48.0,-20.0
172.0,-112.0,-314.0
190.0,-138.0,-350.0
124.0,-82.0,-304.0
-46.0,54.0,-62.0
-74.0,142.0,334.0
02.0,-14.0,686.0
340.0,116.0,1446.0
1166.0,20.0,2284.0
1260.0,-4.0,2444.0
974.0,-18.0,2108.0
708.0,-120.0,1796.0
584.0,-272.0,1256.0
294.0,-268.0,622.0
114.0,-256.0,382.0
260.0,-380.0,256.0
-88.0,-176.0,188.0
44.0,-202.0,452.0
26.0,-82.0,640.0
-52.0,-6.0,758.0
-42.0,-4.0,874.0
-68.0,-24.0,950.0
-118.0,-4.0,984.0
-50.0,-34.0,1046.0
-50.0,-24.0,1056.0
-96.0,04.0,1010.0
-80.0,-18.0,960.0
-50.0,-8.0,964.0
-62.0,-10.0,926.0
-76.0,-12.0,906.0
-46.0,-22.0,940.0
-38.0,-18.0,956.0
-26.0,-40.0,974.0
-6.0,-38.0,1018.0
-30.0,-36.0,972.0
-2.0,-46.0,996.0
-16.0,-36.0,982.0
-36.0,-42.0,942.0
-54.0,-12.0,944.0
-22.0,-34.0,942.0
-48.0,-20.0,946.0
-48.0,-12.0,952.0
-20.0,-42.0,956.0
-48.0,-14.0,958.0
-,-,-
-94.0,06.0,980.0
-132.0,-0.0,956.0
-94.0,-6.0,952.0
-100.0,-16.0,940.0
-106.0,-20.0,938.0
-90.0,-20.0,934.0
-90.0,-22.0,908.0
-48.0,-28.0,748.0
-112.0,32.0,394.0
-98.0,140.0,142.0
86.0,124.0,180.0
208.0,80.0,408.0
226.0,210.0,800.0
550.0,222.0,1494.0
492.0,472.0,2064.0
670.0,542.0,2466.0
580.0,564.0,2392.0
578.0,366.0,1986.0
514.0,136.0,1320.0
314.0,28.0,626.0
290.0,-76.0,128.0
340.0,-148.0,-198.0
212.0,-56.0,-324.0
94.0,-16.0,-356.0
58.0,-24.0,-74.0
08.0,14.0,112.0
116.0,124.0,774.0
478.0,128.0,1450.0
820.0,296.0,2114.0
1088.0,236.0,2450.0
1024.0,152.0,2346.0
768.0,60.0,1932.0
692.0,-94.0,1460.0
226.0,-48.0,676.0
300.0,-262.0,442.0
120.0,-298.0,278.0
178.0,-270.0,252.0
08.0,-112.0,402.0
42.0,-54.0,610.0
-2.0,48.0,724.0
-72.0,76.0,872.0
-36.0,32.0,968.0
-78.0,12.0,980.0
-64.0,-22.0,1004.0
-34.0,-36.0,1032.0
-100.0,-0.0,972.0
-82.0,-38.0,944.0
-68.0,-60.0,918.0
-124.0,-22.0,906.0
-62.0,-18.0,926.0
-6.0,-28.0,974.0
-28.0,-28.0,978.0
-38.0,-38.0,970.0
-12.0,-52.0,986.0
-44.0,-38.0,968.0
-26.0,-54.0,976.0
-32.0,-64.0,960.0
-14.0,-72.0,978.0
-34.0,-66.0,958.0
-62.0,-38.0,966.0
-58.0,-40.0,982.0
-56.0,-30.0,970.0
-72.0,-14.0,968.0
-54.0,-28.0,960.0
-,-,-
-48.0,-50.0,976.0
-28.0,-58.0,982.0
-20.0,-54.0,986.0
-20.0,-52.0,968.0
-50.0,-34.0,946.0
-44.0,-14.0,938.0
-44.0,-26.0,900.0
-24.0,-18.0,840.0
22.0,10.0,700.0
40.0,16.0,558.0
44.0,28.0,520.0
76.0,16.0,548.0
44.0,28.0,520.0
58.0,50.0,726.0
158.0,126.0,1032.0
298.0,86.0,1382.0
340.0,128.0,1482.0
358.0,154.0,1562.0
426.0,144.0,1598.0
410.0,138.0,1570.0
368.0,72.0,1552.0
356.0,18.0,1470.0
332.0,-40.0,1332.0
206.0,-20.0,1090.0
180.0,-84.0,916.0
176.0,-74.0,704.0
76.0,-86.0,458.0
106.0,-84.0,332.0
-0.0,-0.0,290.0
-114.0,96.0,300.0
-40.0,86.0,354.0
-86.0,110.0,412.0
-52.0,164.0,464.0
122.0,10.0,574.0
178.0,34.0,968.0
388.0,-18.0,1138.0
672.0,-130.0,1550.0
722.0,-122.0,1656.0
750.0,-158.0,1736.0
728.0,-114.0,1784.0
568.0,-92.0,1564.0
374.0,-6.0,1230.0
280.0,-48.0,1134.0
190.0,-94.0,874.0
94.0,-122.0,720.0
-24.0,-108.0,570.0
-60.0,-110.0,484.0
-102.0,-58.0,490.0
-56.0,-86.0,640.0
-94.0,-46.0,658.0
-170.0,08.0,754.0
-112.0,-2.0,842.0
-158.0,28.0,908.0
-164.0,34.0,970.0
-154.0,08.0,1020.0
-168.0,-8.0,988.0
-198.0,-12.0,960.0
-166.0,-50.0,950.0
-174.0,-54.0,930.0
-146.0,-44.0,944.0
-118.0,-46.0,954.0
-98.0,-54.0,966.0
-98.0,-34.0,978.0
-96.0,-48.0,958.0
-,-,-
-128.0,-68.0,966.0
-116.0,-54.0,950.0
-114.0,-58.0,948.0
-144.0,-38.0,928.0
-112.0,-56.0,952.0
-88.0,-38.0,932.0
-90.0,-50.0,868.0
-24.0,-18.0,736.0
18.0,-20.0,578.0
106.0,02.0,388.0
112.0,08.0,364.0
140.0,20.0,338.0
-10.0,30.0,276.0
-58.0,122.0,774.0
174.0,168.0,1504.0
236.0,280.0,1868.0
558.0,238.0,2198.0
626.0,162.0,2046.0
602.0,54.0,1846.0
478.0,04.0,1622.0
414.0,-86.0,1316.0
158.0,-40.0,978.0
-22.0,-18.0,700.0
108.0,-78.0,478.0
108.0,-106.0,336.0
134.0,-36.0,278.0
22.0,-16.0,180.0
-36.0,-0.0,202.0
-30.0,-0.0,212.0
-46.0,78.0,432.0
-104.0,54.0,830.0
08.0,02.0,780.0
-176.0,96.0,1212.0
328.0,-102.0,1480.0
618.0,-282.0,1738.0
640.0,-312.0,1816.0
628.0,-320.0,1776.0
468.0,-220.0,1502.0
214.0,-110.0,1126.0
104.0,-122.0,810.0
144.0,-196.0,660.0
122.0,-204.0,620.0
136.0,-228.0,556.0
44.0,-124.0,604.0
48.0,-108.0,670.0
90.0,-84.0,824.0
92.0,-76.0,924.0
82.0,-78.0,956.0
04.0,-38.0,922.0
88.0,-78.0,1030.0
136.0,-92.0,1032.0
62.0,-80.0,970.0
44.0,-104.0,964.0
78.0,-130.0,980.0
10.0,-74.0,910.0
20.0,-90.0,930.0
30.0,-104.0,938.0
20.0,-82.0,958.0
22.0,-82.0,976.0
36.0,-110.0,952.0
16.0,-86.0,966.0
20.0,-100.0,936.0
28.0,-106.0,954.0
40.0,-84.0,954.0

